feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6281499.002	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	semibin_SRR16554665.28	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_SRR5930502.31	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_ERR2162202.9	semibin_SRR5930501.2	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR8387677.66	semibin_SRR16554633.6	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	semibin_ERR12405916.16	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	semibin_SRR16554780.22	metabat_SRR11413689.14	maxbin_SRR8387710.024	semibin_ERR12405964.2	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	semibin_SRR13022452.10	metabat_SRR11413620.24	maxbin_SRR8387707.009	metabat_ERR6281941.15	metabat_ERR12405924.12	semibin_SRR20881984.28	metabat_ERR12405966.18	maxbin_SRR16554651.021_sub	semibin_ERR12405967.93	semibin_ERR12406009.9_sub	maxbin_SRR8387659.002	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_ERR12405940.14
ERR12405984	0.0116634405541526	0.0099302767199462	0.0173663900363499	0.0155001555209909	0.0148836324931713	0.0117690619395009	0.348670689671035	0.0130111802601857	0.0125177447947701	0.013120180397764	0.0114744593777749	0	0.0241412886040551	0	0	0	0.00662109380614986	0	0	0	0	0	0	0	0	0	0	0.0193404927036961	0.00859577501682245	0.108147637711296	0	0	0	0	0.00249249851655199	0	0.041860935010526	0	0	0	0	0.021401680338209	0	0	0.0587915721643577	0	0	0.0140616212279984	0.0310484039337096	0	0.0152044294115774	0.00524278922879866	0.0156408773533516	0	0	0	0	0.0275004735461368	0.0129230812773567	0	0	0	0	0	0	0	0	0	0	0	0	0.00445254581401385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316569677427813	0	0	0	0	0	0	0	0	0	0.00251572714558457	0.00584070471136814	0	0.0200188249917736	0	0	0	0.00241550628640556	0	0	0	0	0	0	0	0.0051417230185539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00470171952945615	0	0	0	0	0	0	0	0.00351598560728243	0	0	0	0	0	0	0	0	0	0	0	0.00324849148212556	0	0	0	0	0	0.00447840815180381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255307906685554	0.00608941453401494	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498569090001411	0	0	0	0	0	0	0	0	0	0	0	0.00295983016435389	0.00981305260007233	0	0	0	0	0	0.0031081598937819	0	0.0017811877043738	0	0	0.00306102851266414	0	0.00376168254614078	0	0.00315507142494728	0.003032296015782	0.00328231150811831	0	0	0
ERR12405985	0	0	0.0493412924299474	0.0257242739742226	0.0271320417198465	0.0291997951248185	0.00426911273946876	0.0213760327259019	0.0212781882329121	0.0211732329041707	0.023306470633288	0	0.017599043420237	0	0	0	0.0167647786870803	0	0	0	0	0.0625265536445341	0	0	0	0.00189758922067845	0.0464490738334768	0.00391122926675106	0	0.00560451278089636	0	0.00159176117242287	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02732490957766	0.00622939722880695	0	0.0265507512859056	0	0	0	0	0	0.0136386341982579	0	0	0.0225568483164061	0	0	0	0.00640654650102051	0	0	0	0.0136005401061857	0.0181361643818032	0	0.00418032996161382	0.0214502240672999	0	0.00937444061727906	0	0.00720926879415561	0.00617554535526266	0.00238011953303739	0.0114292704556037	0.0185145025067238	0	0	0	0	0	0	0	0	0	0	0.0037130363459071	0	0	0	0	0	0.0107696347448357	0	0	0	0	0.00339409319623553	0	0.0172593248549721	0	0.00181847925511726	0	0	0.001832399952232	0.009470595897777	0	0	0.00759036075313344	0	0	0.0029848984842882	0	0	0	0	0.00172462726046869	0	0	0.00178709861508044	0	0	0	0	0	0	0	0	0	0	0.00839809709649433	0.00318808260081605	0	0	0.0179295476767654	0	0	0	0	0	0	0	0.00231504640286455	0.0113170051122898	0.0141822744686061	0	0	0.0104286345816595	0.0117914719194564	0.0130717155477564	0	0.00831568190447061	0.00987817155632513	0.0025544559279221	0.0140489144682064	0.00398758382827764	0.00847651304087767	0	0	0.0044046141820075	0.0112766324905034	0.00456680885474006	0	0.0049509752313018	0.00412075573245405	0.00469476281094475	0.00949748249446936	0.00893611365659999	0	0	0	0.00953370846269389	0.0042310025603142	0.0101202417051491	0.00422188946917062	0.00426529014370953	0	0.0107306709894568	0.0112288555736783	0.00546612932984164	0.00186627366193013	0.00408225611670148	0.00404530445210949	0.00850765890952374	0	0.00212728998271368	0	0.00170920763448769	0.00429686905125611	0.00442379045361701	0	0	0	0	0	0	0	0	0	0.00393735579951081	0	0	0	0	0.0023173321763749	0	0	0	0	0.00210980278166259	0	0.00190711519650878	0	0.00150370814236701	0	0	0	0	0	0	0	0.0383299691207853	0	0	0.00127390391543169	0	0.00243761180588854	0	0.0022187171944931	0.0020759330412572	0.00205374598583472	0	0	0
ERR12405986	0.260157956318279	0.14965706896658	0	0	0	0	0.14297910426867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236848287503827	0	0	0.0460920337985087	0	0	0	0	0	0	0	0	0	0	0	0.0523740308719585	0	0	0	0.0158379224324885	0	0	0.0117335738976045	0	0	0	0	0	0	0	0	0.0127485856298525	0.00590996717997372	0	0	0	0	0.0220031016962376	0	0	0.02536396557754	0	0	0.0324218530271801	0	0.0165354288606826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030467872180887	0	0	0	0	0	0	0	0	0.0432919194869697	0	0	0	0.00924722296680989	0	0	0	0	0	0	0	0	0	0	0	0	0.00565949681995182	0	0	0	0	0	0	0	0.0269333738793661	0	0	0	0	0	0	0.00938305061375154	0	0	0	0	0.00559039741339648	0	0	0	0	0	0	0	0	0.00777959147560253	0	0	0	0.00440501214410192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236417397087416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00312627693833968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129746250961428	0	0	0	0	0	0	0	0	0
ERR12405987	0.0197818115074245	0.0386633552724593	0.0395647172997575	0.0277678594141411	0.0268926483925768	0.0339450238146946	0.00972397966609582	0.0223728875512208	0.0276639524795754	0.0218552138171926	0.0261620006790468	0.129701021346499	0.0232692771759341	0	0	0.0705701242522031	0.0536750382496506	0	0	0	0	0	0	0	0	0	0.017779808850703	0.003293621963425	0.00962628980746749	0.0146635982622602	0	0	0	0.0229712200210551	0.00382978942276464	0	0	0	0	0	0	0	0	0	0	0.0182764457125121	0	0	0.0171123507842617	0	0	0	0	0	0.0128204409968173	0	0	0.0628364145889282	0	0	0	0	0	0	0	0.0163988788540479	0.0124284941992699	0	0	0.0183943571824408	0	0.00323694461444998	0	0	0	0	0.0165900333346361	0.0126295801107828	0	0	0	0	0	0	0	0	0	0.00327697690241512	0.00483851634409679	0	0	0	0	0	0.00671301789586423	0	0	0	0	0	0	0	0	0	0	0	0	0.00516018820258583	0.027120800377008	0	0	0.0383147448367428	0	0	0.00825565584250584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00656869257298139	0	0	0	0	0	0	0.00629314499229163	0	0	0	0	0.00691086639617569	0	0	0	0	0	0	0	0	0	0	0	0	0.00629514288330935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047891363571986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00760466896785262	0	0.0333612678046782	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405988	0.0461145548711769	0.0333804892063612	0.0278232115492255	0.0250119927671275	0.0235751130950878	0.0166414715570366	0	0.0234041604175518	0.0195714356096827	0.0227208596353262	0.0180394233049519	0.00914647825293884	0.0106356934430782	0.0138450134948367	0.0103940369360156	0.0118177738288958	0.0170931284089243	0	0.0419725186858839	0	0.0133710950931587	0	0.010022057929919	0	0	0	0	0.0118984823289368	0.0129833504279149	0	0	0	0	0.00911291438292326	0	0	0	0	0.0139570687717714	0.00905002209318213	0.0192700920001183	0	0	0.0073945006092873	0	0	0	0	0	0.0103326568080687	0	0	0	0	0	0	0	0	0.0068865288133516	0	0.0216551009375155	0	0.00938285835230896	0	0.00321943919331167	0	0	0	0	0	0.0061173672249065	0.00440948832667388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00859688641600413	0	0	0.0064623195985946	0	0.00861756099862828	0	0	0	0	0.126422811306967	0	0	0	0	0	0	0.111975272257178	0	0	0	0.0254485452316979	0	0.0324128092229239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209773112026945	0	0	0	0	0.0099958370894758	0	0	0	0.0104206203289346	0	0	0	0	0.00549786970213963	0	0	0	0	0	0	0	0.00857628627288697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00484737737833662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00775606339105445	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00741449161224048	0.00710545653813635	0	0	0.00338591669089974	0.00233623708447121	0.00687649356570695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331383528894143	0	0.00257803425945121	0	0	0.0092387209307186	0	0.0173540474285826	0	0	0	0	0.0121388178458849	0	0	0	0	0	0
ERR12405989	0.163812830636703	0.0868177296361148	0.0198074468151894	0.0104311042376701	0.010038723822854	0.0372853178370696	0	0	0.00996338221981061	0	0	0.0109112829979324	0.0203968700297712	0.0246213731300021	0.00906702300896681	0.0195857302622663	0.01737576832773	0	0	0	0.012985473846649	0	0.0144341590098834	0	0	0	0	0.010437364629384	0.0241036398644603	0	0	0	0	0	0.0346040435827523	0	0	0	0	0	0	0.0220332253965132	0.0267779023267694	0.0305506184825351	0.00736248094726375	0	0	0	0.0241734702607304	0	0	0.0074504737792329	0	0	0	0	0	0.0263482233614044	0.00308608291649755	0.0220383541708515	0	0.0149794227656646	0	0	0	0.0134227378566475	0	0	0	0	0	0	0	0.0128124490270681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00397835200043964	0	0	0.0109924340097828	0	0	0	0	0	0	0	0.00918344775574994	0.0125136698184212	0.0201153401459283	0	0	0	0	0	0	0	0	0	0	0	0.0079299058028709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341923545472585	0	0	0	0	0	0	0	0	0	0	0.00646587148364673	0	0	0	0	0	0	0	0	0	0	0.00275741759266944	0	0.0074747909314822	0	0	0	0.00807580635450889	0	0.00781849053740522	0	0.00824163590235697	0.00818082402931296	0.00803533867288965	0	0	0	0	0	0	0.00685436996063619	0	0.00944861393437539	0.00823814313526356	0	0	0.00783972198802493	0	0	0.00900927406190939	0.00801426853330317	0	0	0	0	0	0.00736206603911231	0	0	0	0.00741270483381997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316250048909148	0	0	0	0	0.0041062308901709	0	0	0	0	0	0.0121894947915523	0.0434653456641622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405990	0.130508371115828	0.0951122376088324	0	0	0	0	0	0	0	0	0	0.0357506250062202	0	0.0318675892423401	0.0415404659098217	0.0280017835574635	0	0	0	0.021612005958478	0.0407703851280898	0	0.0201427213748273	0	0	0	0.0237474902657342	0	0	0.0373374083436873	0	0	0	0	0.00474317767365805	0	0	0	0	0	0	0	0.0132939327717366	0	0	0	0	0	0.00920212268484173	0	0	0	0	0	0	0	0	0.00931483230106374	0.00599490238903609	0	0	0	0	0	0	0	0.0141195520197241	0	0	0.0119169158912631	0	0.00197567571098562	0	0	0.00278979636998466	0.00261065928660445	0	0	0	0.00265479973159984	0	0.00246365871624434	0	0.00271094591451615	0.00249080204572582	0.00244626631024027	0.00229484556059622	0	0.00398737072500021	0	0.00233493760110122	0	0.0022408601963149	0	0.00476310105792908	0	0	0	0	0.011495540650497	0	0.00723253236630717	0.00252976175904847	0.00773913279395103	0	0	0.00739232139717538	0.00501691858550311	0	0	0.0109907768981397	0.040397581144419	0	0.0100686388208306	0	0.00208902324909267	0.00709471168281805	0	0.00709121329257032	0.0019409359484948	0.00776888638257158	0.00720930127058212	0	0.00695932462692082	0	0.00639678834192248	0	0	0	0	0.0072634137845886	0	0.0048603522970521	0.00705509080842361	0	0	0	0	0	0	0	0	0	0	0.00718255490839751	0	0	0	0	0	0	0	0	0	0	0.00598450713467146	0	0.00192973188985887	0	0.00553712040937373	0	0.0021378833532798	0	0.00227497044884384	0	0.0023850705024055	0.00207922160466371	0.00225830484030091	0	0	0	0	0.00566350626529754	0	0.00196498669794464	0	0.00218501400881056	0.00219035090335433	0	0	0.00210183121989609	0	0.00761326350569053	0	0	0	0	0.00445744844143766	0	0	0	0	0	0	0	0.00407769272137468	0.00488514807912188	0	0	0.00406345058359997	0.00246153091352397	0	0	0	0	0	0.0027878373732154	0	0	0	0	0.00281523207871276	0	0.00297199049130173	0	0	0.00218198711238241	0	0	0	0	0	0	0.115456812918606	0	0	0	0	0.009186884732578	0	0.00403653043595284	0.00386197575341569	0.00393467610159115	0	0	0
ERR12405991	0.0210063170083793	0.0245757379524821	0.071355520941266	0.0669088796094391	0.0650145208437686	0.00889501169007705	0.0107166908963584	0.0560688492415911	0.0558286536538666	0.0527954699147685	0.049623622873165	0.0198876923730329	0.00967531475673397	0.0164023297326065	0.0100873444312604	0.0185434289143616	0.0207603088662756	0	0	0.022753215843444	0.00908570828908392	0.0854557194012698	0.00905425729549219	0	0	0	0	0	0.0023482781326991	0	0	0	0	0.0236376844975255	0	0	0	0	0.0103812263258368	0.00738652328085934	0	0	0	0.0046230210389122	0.0048296919731294	0	0.00519245244250321	0	0.00327042478283175	0	0	0.00347087665520728	0	0.00424967029208474	0	0	0	0.00234941675060865	0.00724863260804304	0	0	0.00482278575506388	0.00233000745805499	0	0	0	0	0	0	0	0.00477980746483612	0.00536828016732794	0	0.00322094120847473	0	0	0	0	0.0183388273233496	0	0	0	0	0	0	0	0	0.00846342146606973	0.00389553012402463	0	0	0	0	0	0.00343149831448359	0	0	0	0	0	0.00236055796354816	0.00355375401516555	0	0	0.00566252364175407	0	0	0.00259332174521177	0.00343161165208395	0	0.00257353427466408	0.00306658749216887	0	0	0	0	0	0	0	0	0	0	0	0	0.005927178257256	0	0	0	0.0014890887121336	0.00274403232128243	0	0	0.00233373494229475	0	0	0	0	0.0039750788578497	0	0	0.00390277295199212	0	0	0.0022016307737762	0	0	0	0	0.0114310504896378	0	0	0	0.00790147114847165	0.00219053875480123	0	0	0	0	0	0	0	0	0	0	0.00450746959672644	0	0	0	0	0	0.0116456983503462	0	0	0	0	0	0	0	0.0107341356102889	0	0	0	0	0	0	0	0	0	0	0.00801486892860141	0	0	0.0100911526452302	0.0105893147682254	0	0	0	0	0.0101081121576491	0	0	0	0	0	0	0	0	0.00349979182496108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158864466870757	0	0	0.0077043072800536	0.00174664156610114	0	0	0	0	0	0	0	0
ERR12405992	0.0220158488984406	0.0180453594032835	0	0	0	0	0.133679753336114	0	0	0	0	0	0	0	0	0	0.0304573205025432	0	0	0	0	0	0	0	0	0	0.0366087727936217	0.0253224218592244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058957209883349	0	0	0	0.038862499559138	0	0	0.0831014302634858	0	0	0.0476221183660733	0	0	0.0878395598872167	0.015713476947633	0	0	0	0.00330302452875755	0.063532785694472	0.00452090646896589	0	0	0.0407197583333428	0	0.0289176000303184	0	0.00309147830499264	0	0	0.00529110286084769	0.00476837510805498	0	0	0	0.00467996295753214	0.0258329637062054	0.00526420093349676	0	0.00482961207177935	0.00468777550108204	0.00461676484262512	0.00449049383208728	0.0249516696826232	0.00308753376625164	0	0.00475537127517441	0	0.00428194915715499	0	0.00539400850325656	0	0	0	0	0	0	0.0346018323986835	0	0	0.035460408081606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186872988876313	0	0	0	0	0	0	0	0	0	0	0	0.00588388849321687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228357948956544	0	0	0	0	0	0.0123281905362005	0	0	0	0	0	0	0	0	0.0139489861898297	0	0.00568607793845206	0.0116988986693848	0	0.00467939558470832	0.00228474535852142	0.00321358911305615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405993	0.157103026225686	0.0912248198855535	0.0440750884363473	0.0259241498089542	0.024704154785292	0.0519862104868724	0.00792549482319967	0.023100466514969	0.0205944918664853	0.020660093449663	0.0257135437683506	0	0.0326421115509867	0	0	0	0.0298878782734354	0.00773281873374887	0	0	0	0.00174983929298564	0	0.00566261501498452	0.00581883137969891	0.00204305339849523	0.0113921827429254	0	0	0	0	0	0.00551376033364084	0	0.00682840665768834	0	0	0	0.0447505190537756	0	0	0	0.00959265712125654	0	0	0.00983277920757945	0.0120557310857447	0	0	0	0	0	0	0.0102924114784565	0.0233857621577163	0	0.0199000228437789	0.00372237015774137	0.00232364515208654	0.00613476752277977	0	0	0	0.0180049495728317	0	0.0135103297797105	0.0117057110281952	0.0162059989254359	0	0.00879880533819897	0	0.00621496021639122	0.0148055379447395	0	0	0	0.00879916748300895	0.00895926748506178	0	0	0	0	0	0	0	0	0	0	0.00321517536929633	0	0	0.010922342660686	0	0	0	0	0	0.019520735586883	0	0.00244361734558751	0	0	0.00210114942797192	0	0	0	0	0	0.00389361558278245	0	0.00255720193380954	0	0	0	0	0	0	0	0	0	0	0	0.0112856077474454	0	0	0	0	0	0	0.00345604306435374	0	0	0	0	0.00500683410628526	0	0	0	0	0	0	0	0	0.00298529720428795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178663780491219	0	0	0	0.0795473111812461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405994	0.030825561812072	0.020753844719404	0.01449199949562	0.00937221813893485	0.0090652703815873	0.0296650779412277	0.0188168207523868	0.00793174441817901	0.00807452689431665	0.00748068979807991	0.00840024343669614	0.00906704798305397	0.0190289082908852	0	0	0.00732106685304833	0.0127949809434193	0	0.130931691826129	0	0	0	0	0	0	0	0	0.00944752187090403	0	0	0	0	0	0	0	0	0	0	0	0.0139446834957943	0.0561816211030859	0	0	0.00330861849379506	0	0.00692805723113993	0.00719144819929484	0	0.010280336583361	0.0345702234610501	0	0	0	0.00650303427950323	0	0	0.00898327996630612	0	0	0	0.0661034937412396	0	0	0	0	0	0	0	0	0	0.015988865434959	0.00484514864350254	0.00672217864920508	0	0	0	0	0	0.00353916430960399	0	0	0	0	0	0	0	0	0	0.0057706413772584	0.0655510086609885	0	0.0146233339883762	0	0.0240296468544738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045978621532625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354680519293082	0	0	0	0	0.00369245837762038	0.00813678270262257	0	0	0	0	0	0	0	0	0	0	0	0.00324317963431236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00660835596249381	0	0	0	0	0	0	0	0	0	0	0.00219759432670577	0	0	0.00653253233035237	0.00722149457252614	0	0	0.00489423491202227	0	0.00710343230592375	0	0.00694588120825341	0	0	0	0	0	0	0	0	0	0	0	0	0.00260945754030261	0	0	0	0	0	0	0.166351587835627	0	0.0315005620535446	0	0.013157291062629	0	0.013126487799989	0	0	0	0	0	0	0	0	0
ERR12405995	0.0513102969204703	0.0359975979386579	0.0307710943547096	0.0277396277917448	0.0316309440621369	0	0.0288360581352201	0.0265512449223806	0.0235902172502385	0.0242852450115237	0.0233745732246852	0	0	0	0	0	0	0	0	0	0	0.166065409887303	0	0	0	0	0	0	0	0.0678718551939269	0	0	0	0	0.00643930141632499	0	0	0	0	0	0	0	0.00495112247099512	0	0	0.00382080306140426	0	0	0	0	0	0	0	0	0	0	0	0	0.00995215529971957	0.00453579479285876	0	0.0123914389905162	0.00159735441600158	0	0.00214044598843406	0	0	0	0	0	0	0	0	0.0143973140749171	0.00978156431556799	0.00979619722445663	0	0	0	0.00964524580443206	0	0.00945575695343787	0	0.00907133406894986	0.0116329943657431	0.00914250537983023	0.00924077737544792	0.00841443616845513	0	0	0.00883196582045227	0	0.0113550225342732	0	0.0203760008991727	0.0089308936069346	0.00926430518007146	0	0	0	0	0	0	0.0037361697228602	0.0051744271152522	0	0.00337461063372998	0.0187396192347087	0	0	0.0148381538705125	0	0.00745035677546772	0	0	0	0.00360403459779643	0.007901954839575	0.00324394402943276	0	0.00410025716938392	0.00320543253533342	0	0.00315506002817098	0.00472997059318997	0.00314032341762934	0	0.00684886464779689	0	0	0.0033229307378397	0	0.0172641300464531	0	0.00263282609697563	0	0	0.00462430827227244	0.0110662851079554	0.00374345243359633	0	0	0	0	0	0	0	0	0.046233822707914	0.00355321267882502	0	0	0	0.0162946224190069	0	0	0	0	0.00301111348462734	0.00292418815550278	0	0	0.00298282518386052	0	0.00396897026178095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00683913916952454	0.00282845208029269	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00643456487595158	0	0.00487357185711729	0	0	0.007049945860745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022717243522951	0	0	0	0	0.00531615563524785	0	0	0	0	0	0	0	0.0063316844699813	0	0	0	0	0	0
